inferred_type,title,address,placeId,maps_url
ATM,Yapı Kredi Bankası Atm,"Sağlık, 59850 Ergene/Tekirdağ, Türkiye",ChIJY_H97b3ntBQRWxqQNDPvbLc,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJY_H97b3ntBQRWxqQNDPvbLc
ATM,Yapı Kredi Bankası Atm,"Çamdibi, 48700 Marmaris/Muğla, Türkiye",ChIJl7_-ZcO9vxQRoB87m9GrGhs,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJl7_-ZcO9vxQRoB87m9GrGhs
ATM,Yapı Kredi Bankası Atm,"Veli Meşe Tem Yolu, Çerkezköy Çıkışı, Çorlu Merkez, Çorlu, Tekirdağ, Türkiye",ChIJZYvROFvntBQRjNhtb8-70YI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJZYvROFvntBQRjNhtb8-70YI
ATM,Yapı Kredi Bankası Atm,"Hamdibey, Mesutbey Sok. No:8, 17860 Ayvacık/Çanakkale, Türkiye",ChIJh3bTf5ZisBQRJS1i0MzHfZM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJh3bTf5ZisBQRJS1i0MzHfZM
ATM,Yapı Kredi Bankası Atm,"Aydoğdu, 59200 Tekirdağ Merkez/Tekirdağ, Türkiye",ChIJa0DGtoOKtBQRs67hSpLzU8w,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJa0DGtoOKtBQRs67hSpLzU8w
ATM,Yapı Kredi Bankası Atm,"Gazi Osman Paşa Mah. Soma Cad., Adnanmenderes, Balıkesir Merkez, Balıkesir, Türkiye",ChIJ3Wb0Zf4AtxQRacZIXgWW7us,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ3Wb0Zf4AtxQRacZIXgWW7us
ATM,Yapı Kredi Bankası Atm,"Kültür, Cumhuriyet Cd., 81800 Gölyaka/Düzce, Türkiye",ChIJndAeZOScnUARJDKVrUZ8TO4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJndAeZOScnUARJDKVrUZ8TO4
ATM,Yapı Kredi Bankası Atm,"Gülbaharhatun, 60200 Tokat Merkez/Tokat, Türkiye",ChIJVxldLWu3fUARa9hUkkYBXLI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJVxldLWu3fUARa9hUkkYBXLI
ATM,Yapı Kredi Bankası Atm,"Karabük, Şirinevler Cad., 78100 Karabük Merkez/Karabük, Türkiye",ChIJqZFs8tpSg0ARt53Mv2Yt6wE,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJqZFs8tpSg0ARt53Mv2Yt6wE
ATM,Yapı Kredi Bankası Atm,"Mavideniz Mh., Dere Sk., 33790 Kızkalesi Bld./Erdemli/Mersin, Türkiye",ChIJc-v9i1ft2BQRuQg5ny8bThw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJc-v9i1ft2BQRuQg5ny8bThw
ATM,Yapı Kredi Bankası Atm,"Orta, 200. Sk (3. Demirciler Sk.), 74100 Bartın Merkez/Bartın, Türkiye",ChIJX83vZTFym0ARs5Bc4z3hr2E,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJX83vZTFym0ARs5Bc4z3hr2E
ATM,Yapı Kredi Bankası Atm,"5000 Evler Bahçelievler, Belediye Sitesi (108. Sk.), 78020 Bulak/Karabük Merkez/Karabük, Türkiye",ChIJY3vPgzCrnEARlJxA69a-N8A,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJY3vPgzCrnEARlJxA69a-N8A
ATM,Yapı Kredi Bankası Atm,"Çarşıbaşı, 58040 Sivas Merkez/Sivas, Türkiye",ChIJfXVLSyarfkARRD0tvh-0LS0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJfXVLSyarfkARRD0tvh-0LS0
ATM,Yapı Kredi Bankası Atm,"Yıldırım Beyazıt, Levent Cad. Kapaklı Alışveriş Merkezi, 59500 Çerkezköy/Tekirdağ, Türkiye",ChIJZfF-yzcmtRQRXeJi4qg4LRg,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJZfF-yzcmtRQRXeJi4qg4LRg
ATM,Yapı Kredi Bankası Atm,"Gazi Mustafa Kemalpaşa, Fırın Sk. No:2, 59500 Çerkezköy/Tekirdağ, Türkiye",ChIJo13U6t8ltRQRlxYc7lHYB4Y,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJo13U6t8ltRQRlxYc7lHYB4Y
ATM,Yapı Kredi Bankası Atm,"Saraçlar, Münif İslamoğlu Kastamonu Devlet Hastanesi, 37100 Kastamonu Merkez/Kastamonu, Türkiye",ChIJ1QciLLbwhEARr2nO86iPjyQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ1QciLLbwhEARr2nO86iPjyQ
ATM,Yapı Kredi Bankası Atm,"Ulucami, 802. Sk. No:4, 02030 Adıyaman Merkez/Adıyaman, Türkiye",ChIJUcli8ncTMxURwIqh2pmUbNE,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJUcli8ncTMxURwIqh2pmUbNE
ATM,Yapı Kredi Bankası Atm,"Hacılar Ezanı Mevki İl Özel İdare Müdürlüğü, İstasyon Kavşağı Karşısı, Edirne Merkez, Edirne, Türkiye",ChIJyRf0A0UvsxQRzovIlvnYt60,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJyRf0A0UvsxQRzovIlvnYt60
ATM,Yapı Kredi Bankası Atm,"Fatih Mah. 4. Cad. 30. Sok. Çağrı Sitesi, Esentepe Taksi Durağı Yanı, Üniversite, Edirne Merkez, Edirne, Türkiye",ChIJA61994MvsxQRcT3DTSTrAow,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJA61994MvsxQRcT3DTSTrAow
ATM,Yapı Kredi Bankası Atm,"Örnek, Kars Devlet Hst., 36000 Kars Merkez/Kars, Türkiye",ChIJ7fJD6NKIaUARprF6wGKCPSk,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ7fJD6NKIaUARprF6wGKCPSk
ATM,Yapı Kredi Bankası Atm,"Topçular, Av. İbrahim Bozyel Cd. No:75, 76000 Iğdır Merkez/Iğdır, Türkiye",ChIJBfqP3sQga0ARHNg8ZZ21tG0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJBfqP3sQga0ARHNg8ZZ21tG0
ATM,Yapı Kredi Bankası Atm,"Üniversiteler, Hacettepe Beytepe Kampüsü, 06800 Çankaya/Ankara, Türkiye",ChIJ53q2Y0FH0xQRY6lR-sxYzLU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ53q2Y0FH0xQRY6lR-sxYzLU
ATM,Yapı Kredi Bankası Atm,"Durali Alıç, 992. Sk. No:6, 06480 Mamak/Ankara, Türkiye",ChIJLyz7xq5R0xQRVHhnqpLxij8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJLyz7xq5R0xQRVHhnqpLxij8
ATM,Yapı Kredi Bankası Atm,"Bahçelievler, 06830 Gölbaşı/Ankara, Türkiye",ChIJVzRL9CtC0xQR62_YGEL_kck,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJVzRL9CtC0xQR62_YGEL_kck
ATM,Yapı Kredi Bankası Atm,"General Zeki Doğan, 489. Sk. No:1, 06630 Mamak/Ankara, Türkiye",ChIJhyIyOdhR0xQRdvluc-1HkI8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJhyIyOdhR0xQRdvluc-1HkI8
ATM,Yapı Kredi Bankası Atm,"Üniversiteler, Hacettepe Beytepe Kampüsü 25 A, 06800 Çankaya/Ankara, Türkiye",ChIJ49YEbWlH0xQR8gPeb_iKSnM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ49YEbWlH0xQR8gPeb_iKSnM
ATM,Yapı Kredi Bankası Atm,"Akat, Sera Sk. No:13 D:41, 34335 Beşiktaş/İstanbul, Türkiye",ChIJBXlL2wi2yhQR3qirU6VMfPo,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJBXlL2wi2yhQR3qirU6VMfPo
ATM,Yapı Kredi Bankası Atm,"Zeytinlik, Ebuziya Caddesi No:2, 34140 Bakırköy/İstanbul, Türkiye",ChIJzUXAiKO8yhQRf4a1N8eilBI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJzUXAiKO8yhQRf4a1N8eilBI
ATM,Yapı Kredi Bankası Atm,"Kurtuluş, Şht. Cüneyt Yıldız Cd. No:128, 16580 Gürsu/Bursa, Türkiye",ChIJFfla4WI4yhQRZGfmgLhujHg,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJFfla4WI4yhQRZGfmgLhujHg
ATM,Yapı Kredi Bankası Atm,"Kartaltepe Mah., Eski Londra Asfaltı Ömür Sitesi B2 Blok No:30, 34180 Bahçelievler/İstanbul, Türkiye",ChIJwyYv8Uu7yhQRostit-yZF4M,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJwyYv8Uu7yhQRostit-yZF4M
ATM,Yapı Kredi Bankası Atm,"Ihlamurkent, Kartopu Cd. No:185, 26050 Odunpazarı/Eskişehir, Türkiye",ChIJrfUsK4c9zBQROtGxkrN3GaI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJrfUsK4c9zBQROtGxkrN3GaI
ATM,Yapı Kredi Bankası Atm,"İstiklal, Talatpaşa Cd 94 B, 34762 Ümraniye/İstanbul, Türkiye",ChIJVYG3l4zIyhQR19cyn754de0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJVYG3l4zIyhQR19cyn754de0
ATM,Yapı Kredi Bankası Atm,"İnkılap, Küçüksu Cd., 34370 Ümraniye/İstanbul, Türkiye",ChIJi0xKTB7JyhQRgX9WyW-CqgU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJi0xKTB7JyhQRgX9WyW-CqgU
ATM,Yapı Kredi Bankası Atm,"Kayalıoğlu, 45200 Akhisar/Manisa, Türkiye",ChIJq15CXk7OuRQRcR_Qeh6B2Lg,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJq15CXk7OuRQRcR_Qeh6B2Lg
ATM,Yapı Kredi Bankası Atm,"Atatürk Mh., Manisa Akhisar Yolu, 45200 Kayalıoğlu Bld./Akhisar/Manisa, Türkiye",ChIJxaXOf2vPuRQR4HAYy_Bnj3A,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJxaXOf2vPuRQR4HAYy_Bnj3A
ATM,Yapı Kredi Bankası Atm,"Cumhuriyet, 09120 Aydın Merkez/Aydın, Türkiye",ChIJfeoPj2YruRQR1DmwfRFvl9U,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJfeoPj2YruRQR1DmwfRFvl9U
ATM,Yapı Kredi Bankası Atm,"Uzunbey, Cumhuriyet Cd. No:47, 41180 Kartepe/Kocaeli, Türkiye",ChIJNZWCW-lQyxQR_s9sJVOk2v0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJNZWCW-lQyxQR_s9sJVOk2v0
ATM,Yapı Kredi Bankası Atm,"Değirmendere Yalı, Dere Sk. No:28, 41950 Gölcük/Kocaeli, Türkiye",ChIJZz9_71s_yxQR10eicxVAeAg,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJZz9_71s_yxQR10eicxVAeAg
ATM,Yapı Kredi Bankası Atm,"Kayacık, Atatürk Cad. No:75, 41500 Karamürsel/Kocaeli (İzmit), Türkiye",ChIJxUxw9jAYyxQRtIuQAbEdrlc,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJxUxw9jAYyxQRtIuQAbEdrlc
ATM,Yapı Kredi Bankası Atm,"Agah Ateş, Atatürk Cd. No:4/A, 41800 Körfez/Kocaeli (İzmit), Türkiye",ChIJzTQNGlw7yxQRN1W61GZ0SWs,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJzTQNGlw7yxQRN1W61GZ0SWs
ATM,Yapı Kredi Bankası Atm,"Akarca, Alb. Karaosmanoğlu Cd. No:10, 41310 İzmit/Kocaeli, Türkiye",ChIJ3X4CIDtQyxQRJNX7HYQyllM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ3X4CIDtQyxQRJNX7HYQyllM
ATM,Yapı Kredi Bankası Atm,"Körfez, Bursa Asfaltı Yüzbaşılar Sapağı, 41950 Gölcük/Kocaeli (Izmit), Türkiye",ChIJq42PX_8-yxQRNuro3ulV6i0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJq42PX_8-yxQRNuro3ulV6i0
ATM,Yapı Kredi Bankası Atm,"Beştepe, AŞTİ Ankaray Gç., 06560 Yenimahalle/Ankara, Türkiye",ChIJ2cPSyDVP0xQR4j2NRujR09o,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ2cPSyDVP0xQR4j2NRujR09o
ATM,Yapı Kredi Bankası Atm,"Nizam, Şht. Recep Koç Cd. 3 B, 34970 Adalar/İstanbul, Türkiye",ChIJKS_KaYPByhQRjU7UQRs0ac0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJKS_KaYPByhQRjU7UQRs0ac0
ATM,Yapı Kredi Bankası Atm,"Heybeliada, Lozan Zaferi Cd., 34973 Adalar/Asia, Türkiye",ChIJ____v7LByhQR503UAk3OiwY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ____v7LByhQR503UAk3OiwY
ATM,Yapı Kredi Bankası Atm,"Hıdırbeyli, 09700 Germencik/Aydın, Türkiye",ChIJGXirxdfKvhQRRGsepA-MFhY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJGXirxdfKvhQRRGsepA-MFhY
ATM,Yapı Kredi Bankası Atm,"İstiklal, Prof. Dr. Türkan Saylan Cd. No:39, 09600 İncirliova/Aydın, Türkiye",ChIJT7QJ1LIyuRQRa3M0HQyqZCI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJT7QJ1LIyuRQRa3M0HQyqZCI
ATM,Yapı Kredi Bankası Atm,"Gökçedere, 77400 Termal/Yalova, Türkiye",ChIJr54_XdL2yhQR1pIdUiBXU_4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJr54_XdL2yhQR1pIdUiBXU_4
ATM,Yapı Kredi Bankası Atm,"Osman Gazi, Tuzla Cd. No:318, 41700 Darıca/Kocaeli, Türkiye",ChIJwapV2TLeyhQRS016b4STxVI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJwapV2TLeyhQRS016b4STxVI
ATM,Yapı Kredi Bankası Atm,"Çenedağ, Denizciler Cd. No:69, 41900 Derince/Kocaeli, Türkiye",ChIJ7erxa6pHyxQRyvjpS6UdYKI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJ7erxa6pHyxQRyvjpS6UdYKI
ATM,Yapı Kredi Bankası Atm,"Atatürk, 3. Cad. No:60, 34522 Esenyurt/İstanbul, Türkiye",ChIJc7geyt9etRQRRRhuGjjoWkA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJc7geyt9etRQRRRhuGjjoWkA
ATM,Yapı Kredi Bankası Atm,"Deniz Evler, 41650 Gölcük/Kocaeli, Türkiye",ChIJz-aMR8tGyxQRGr3T0ZfTtIM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJz-aMR8tGyxQRGr3T0ZfTtIM
ATM,Yapı Kredi Bankası Atm,"Yahyakaptan, Akkavak Cd. No:9, 41050 İzmit/Kocaeli, Türkiye",ChIJMxIA6OJPyxQRGt2QN8F9_3k,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm&query_place_id=ChIJMxIA6OJPyxQRGt2QN8F9_3k
ATM,Yapı Kredi Bankası Atm Türksan,"Mustafa Kemal Paşa, Mareşal Cd. No:17, 34320 Avcılar/İstanbul, Türkiye",ChIJ-0YrZPegyhQRn0-cnPOv3VY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm%20T%C3%BCrksan&query_place_id=ChIJ-0YrZPegyhQRn0-cnPOv3VY
ATM,Yapı Kredi Bankası Atm-adnan Menderes Havaalanı,"Dokuz Eylül, 35410 Gaziemir/İzmir, Türkiye",ChIJwdThD2vguxQRTRCS0w4THD4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-adnan%20Menderes%20Havaalan%C4%B1&query_place_id=ChIJwdThD2vguxQRTRCS0w4THD4
ATM,Yapı Kredi Bankası Atm-amasya Şubesi,"Dere, Çelebi Mehmet Cd. No:1, 05100 Amasya Merkez/Amasya, Türkiye",ChIJA7H2P01uh0AR9ecah5jrj_I,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-amasya%20%C5%9Eubesi&query_place_id=ChIJA7H2P01uh0AR9ecah5jrj_I
ATM,Yapı Kredi Bankası Atm-beyşehir Şubesi,"Dalyan, Bakkaloğlu Sk. No:9, 42700 Beyşehir/Konya, Türkiye",ChIJ9zpXcAG22hQR80A1SpHGAd4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-bey%C5%9Fehir%20%C5%9Eubesi&query_place_id=ChIJ9zpXcAG22hQR80A1SpHGAd4
ATM,Yapı Kredi Bankası Atm-bostanlı Migros Şubesi,"Bostanlı, Şehitler Blv No:28/2, 35540 Karşıyaka/İzmir, Türkiye",ChIJuaS55pTZuxQRZVjyTH4o46Y,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-bostanl%C4%B1%20Migros%20%C5%9Eubesi&query_place_id=ChIJuaS55pTZuxQRZVjyTH4o46Y
ATM,Yapı Kredi Bankası Atm-erzurum Şubesi,"Ayazpaşa Mh., 25200 Yakutiye/Erzurum, Türkiye",ChIJScIDtRFfbkARe8wa9XZyInM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-erzurum%20%C5%9Eubesi&query_place_id=ChIJScIDtRFfbkARe8wa9XZyInM
ATM,Yapı Kredi Bankası Atm-kalamış Marina Şubesi,"Fenerbahçe, Münir Nurettin Selçuk Cd. No:46, 34726 Kadıköy/İstanbul, Türkiye",ChIJ1XqLy4C4yhQRGu3YajG0VQM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-kalam%C4%B1%C5%9F%20Marina%20%C5%9Eubesi&query_place_id=ChIJ1XqLy4C4yhQRGu3YajG0VQM
ATM,Yapı Kredi Bankası Atm-karagümrük Şubesi,"Karagümrük, Sütçü Murat Sk., 34091 Fatih/İstanbul, Türkiye",ChIJCzgqdRe6yhQRTAqgk-KqylA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-karag%C3%BCmr%C3%BCk%20%C5%9Eubesi&query_place_id=ChIJCzgqdRe6yhQRTAqgk-KqylA
ATM,Yapı Kredi Bankası Atm-koç Özel Lisesi Şubesi,"Tepeören, 34959 Tuzla/İstanbul, Türkiye",ChIJQ988HNDZyhQRJWNQ3Uni264,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-ko%C3%A7%20%C3%96zel%20Lisesi%20%C5%9Eubesi&query_place_id=ChIJQ988HNDZyhQRJWNQ3Uni264
ATM,Yapı Kredi Bankası Atm-kızılcahamam Şubesi,"Yenice, Şht. Mehmet Erdem Cd. No:50, 06890 Kızılcahamam/Ankara, Türkiye",ChIJLx54SoL2gkARsosCOJ2m33U,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-k%C4%B1z%C4%B1lcahamam%20%C5%9Eubesi&query_place_id=ChIJLx54SoL2gkARsosCOJ2m33U
ATM,Yapı Kredi Bankası Atm-organize Sanayi Şubesi,"Şabanoğlu, Atatürk Bl. No:227, 55330 Tekkeköy/Samsun, Türkiye",ChIJ-YqTKILfh0ARknzIgQONSqU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-organize%20Sanayi%20%C5%9Eubesi&query_place_id=ChIJ-YqTKILfh0ARknzIgQONSqU
ATM,Yapı Kredi Bankası Atm-osb Şubesi,"Ahi Evran, 06935 Sincan Osb/Sincan/Ankara, Türkiye",ChIJ96dxLgow0xQR8tThVdSKVNM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-osb%20%C5%9Eubesi&query_place_id=ChIJ96dxLgow0xQR8tThVdSKVNM
ATM,Yapı Kredi Bankası Atm-pazarcık Şubesi,"Menderes, Piyade Onbaşı Ahmet Yiğit Cd. No:4, 46700 Pazarcık/Kahramanmaraş, Türkiye",ChIJ521QAeP3LRUR3MUHraI8tXM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-pazarc%C4%B1k%20%C5%9Eubesi&query_place_id=ChIJ521QAeP3LRUR3MUHraI8tXM
ATM,Yapı Kredi Bankası Atm-sincan Osb Şubesi,"Ahi Evran OSB, Türkmenistan Cd., 06935 Sincan Osb/Sincan/Ankara, Türkiye",ChIJkRC2AAsw0xQRRl9zFkeUpCc,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-sincan%20Osb%20%C5%9Eubesi&query_place_id=ChIJkRC2AAsw0xQRRl9zFkeUpCc
ATM,Yapı Kredi Bankası Atm-soma Şubesi,"Kurtuluş, Atatürk Cd. 19/B, 45500 Soma/Manisa, Türkiye",ChIJD57iPxhhtxQRawNYzeLJ5rg,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-soma%20%C5%9Eubesi&query_place_id=ChIJD57iPxhhtxQRawNYzeLJ5rg
ATM,Yapı Kredi Bankası Atm-tekirova-kemer Şubesi,"Tekirova, Atatürk Blv., 07995 Kemer/Antalya, Türkiye",ChIJoUlMGYPKwxQRVBAfwErWY_k,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-tekirova-kemer%20%C5%9Eubesi&query_place_id=ChIJoUlMGYPKwxQRVBAfwErWY_k
ATM,Yapı Kredi Bankası Atm-tüpraş Derince Şubesi,"Güney, 41780 Körfez/Kocaeli, Türkiye",ChIJSw-2yMA4yxQRVoO_wTdwZxs,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-t%C3%BCpra%C5%9F%20Derince%20%C5%9Eubesi&query_place_id=ChIJSw-2yMA4yxQRVoO_wTdwZxs
ATM,Yapı Kredi Bankası Atm-çorlu Şubesi,"Kazımiye, Salih Omurtak Cd., 59860 Çorlu/Tekirdağ, Türkiye",ChIJLVD9nirhtBQRqli1L4uB7P4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-%C3%A7orlu%20%C5%9Eubesi&query_place_id=ChIJLVD9nirhtBQRqli1L4uB7P4
ATM,Yapı Kredi Bankası Atm-özdilek Avm Şubesi,"Emek, Altun Sk. No:32, 41180 Kartepe/Kocaeli, Türkiye",ChIJywcKiLVQyxQRDEkgATDcptI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-%C3%B6zdilek%20Avm%20%C5%9Eubesi&query_place_id=ChIJywcKiLVQyxQRDEkgATDcptI
ATM,Yapı Kredi Bankası Atm-şirinyer Vergi Dairesi Şubesi,"Barış, 333. Sk. No:71, 35370 Buca/İzmir, Türkiye",ChIJI3gYMbDYuxQRuZEj0B845JY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Atm-%C5%9Firinyer%20Vergi%20Dairesi%20%C5%9Eubesi&query_place_id=ChIJI3gYMbDYuxQRuZEj0B845JY
ATM,Yapı Kredi Bankası Bankamatik,"Abdurrahmangazi, Fatih Blv. No:73, 34920 Sultanbeyli/İstanbul, Türkiye",ChIJaY5wcmvQyhQRkbFs0sWXnXI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1%20Kredi%20Bankas%C4%B1%20Bankamatik&query_place_id=ChIJaY5wcmvQyhQRkbFs0sWXnXI
